id_art;id_adress;id_categorie;DateVente;prixVenteUt;quantiteVent;montantVent
279;5;3;27-06-2013;697;2;1394
279;15;3;02-10-2013;700;1;700
280;22;2;07-06-2014;998;3;2994
280;15;2;15-11-2013;998;3;2994
280;3;2;25-07-2014;999;1;999
281;24;2;01-02-2013;1000;1;1000
281;25;2;19-11-2012;1002;2;2004
281;29;2;14-02-2014;1000;4;4000
282;18;3;01-01-1980;802;3;2406
282;31;3;31-03-2012;799;3;2397
283;23;3;07-12-2013;447;1;447
283;32;3;31-12-2014;452;4;1808
283;4;3;01-05-2013;445;1;445
283;17;3;12-01-2014;449;2;898
283;33;3;18-10-2014;447;1;447
283;5;3;17-04-2012;452;1;452
283;22;3;25-01-2014;450;4;1800
283;2;3;11-05-2013;451;4;1804
283;27;3;03-03-2013;452;4;1808
284;13;4;13-07-2014;395;1;395
284;11;4;13-01-2014;400;1;400
284;10;4;01-08-2014;402;1;402
284;30;4;31-07-2012;396;1;396
285;22;7;16-08-2014;2947;3;8841
285;11;7;17-01-2012;2945;4;11780
285;1;7;03-02-2013;2946;3;8838
285;9;7;12-11-2013;2952;5;14760
285;13;7;05-11-2014;2951;3;8853
285;19;7;16-02-2012;2949;6;17694
285;18;7;01-01-1980;2946;4;11784
285;10;7;12-03-2014;2947;7;20629
285;6;7;22-11-2012;2946;5;14730
285;17;7;21-04-2014;2948;2;5896
285;7;7;17-10-2012;2951;6;17706
285;5;7;25-12-2013;2945;3;8835
285;26;7;08-08-2014;2949;1;2949
285;33;7;30-05-2012;2951;1;2951
285;25;7;10-07-2012;2947;4;11788
285;24;7;19-09-2013;2951;1;2951
285;16;7;12-11-2012;2949;5;14745
285;4;7;15-05-2012;2949;4;11796
286;24;3;09-10-2013;498;1;498
286;3;3;11-08-2013;498;1;498
286;3;3;15-12-2013;500;3;1500
287;32;3;26-09-2014;1851;3;5553
287;24;3;09-12-2012;1848;1;1848
287;6;3;03-11-2014;1851;3;5553
287;14;3;27-08-2012;1849;1;1849
288;1;3;14-06-2014;2250;2;4500
288;3;3;12-09-2014;2247;3;6741
288;23;3;06-02-2012;2252;3;6756
288;11;3;19-10-2014;2245;4;8980
288;20;3;23-10-2014;2247;3;6741
288;33;3;26-07-2012;2245;1;2245
288;32;3;22-12-2012;2249;4;8996
288;10;3;05-11-2012;2251;1;2251
288;9;3;18-06-2012;2249;1;2249
288;11;3;06-05-2013;2251;4;9004
288;28;3;07-06-2014;2252;1;2252
288;6;3;07-09-2014;2245;2;4490
288;5;3;03-09-2013;2245;3;6735
288;18;3;28-02-2013;2248;2;4496
289;23;3;26-01-2012;1101;2;2202
289;2;3;05-07-2013;1095;3;3285
289;27;3;15-11-2014;1101;2;2202
289;14;3;02-01-2013;1098;4;4392
289;18;3;28-07-2013;1097;2;2194
289;18;3;21-01-2012;1100;1;1100
289;3;3;04-05-2014;1099;1;1099
289;13;3;18-07-2013;1100;4;4400
290;32;3;18-11-2014;1498;4;5992
290;30;3;08-02-2013;1497;4;5988
290;13;3;14-02-2014;1497;1;1497
290;9;3;15-03-2012;1498;4;5992
290;12;3;30-04-2012;1499;2;2998
290;8;3;02-11-2012;1501;1;1501
290;19;3;23-10-2013;1499;1;1499
290;8;3;30-07-2014;1501;1;1501
291;5;;04-02-2013;1752;5;8760
291;26;;22-09-2012;1752;3;5256
291;17;;08-04-2012;1749;5;8745
291;33;;09-09-2013;1752;4;7008
291;29;;04-02-2014;1749;5;8745
291;16;;24-05-2013;1749;3;5247
291;29;;06-03-2014;1746;4;6984
291;31;;21-05-2012;1747;2;3494
291;31;;29-05-2012;1751;2;3502
291;11;;20-08-2014;1746;4;6984
292;25;4;18-09-2012;101;1;101
292;2;4;04-01-2013;98;1;98
292;17;4;10-08-2014;100;1;100
292;7;4;14-07-2014;96;1;96
292;16;4;25-12-2012;95;1;95
292;24;4;18-05-2014;99;1;99
292;14;4;09-06-2012;96;1;96
293;11;4;17-06-2014;97;1;97
293;2;4;05-03-2013;99;1;99
293;26;4;03-02-2012;96;1;96
293;3;4;01-07-2014;97;1;97
293;28;4;09-10-2012;95;1;95
293;24;4;30-10-2014;100;1;100
293;20;4;18-06-2013;98;1;98
293;2;4;05-11-2014;96;1;96
293;32;4;08-08-2012;96;1;96
294;9;4;06-04-2014;95;1;95
294;11;4;02-07-2012;96;1;96
294;17;4;28-08-2014;98;1;98
294;9;4;14-09-2014;100;1;100
294;13;4;01-06-2013;102;1;102
294;23;4;31-01-2012;98;1;98
294;32;4;05-10-2013;98;1;98
294;29;4;19-11-2014;102;1;102
294;32;4;29-04-2012;96;1;96
294;19;4;25-09-2013;102;1;102
294;20;4;11-02-2013;99;1;99
295;6;4;13-10-2014;97;1;97
295;3;4;19-10-2012;95;1;95
295;17;4;03-04-2014;99;0;0
295;18;4;16-10-2012;96;1;96
295;27;4;24-09-2014;100;1;100
295;23;4;02-10-2013;102;1;102
296;3;4;01-04-2012;899;1;899
296;3;4;11-01-2014;900;1;900
296;15;4;23-03-2012;895;1;895
296;16;4;15-08-2012;895;1;895
296;4;4;16-03-2012;898;1;898
296;26;4;08-12-2012;902;1;902
296;15;4;15-06-2013;895;1;895
296;5;4;06-06-2013;898;1;898
296;33;4;29-07-2013;902;1;902
296;33;4;18-11-2013;899;1;899
296;13;4;23-09-2014;900;1;900
296;8;4;22-02-2014;898;1;898
296;5;4;09-11-2014;898;1;898
296;10;4;11-06-2013;900;1;900
296;10;4;21-10-2013;899;1;899
296;5;4;15-08-2014;896;1;896
296;10;4;30-04-2012;901;1;901
296;7;4;01-01-1980;901;1;901
296;11;4;04-11-2012;899;1;899
297;19;7;01-06-2012;2599;2;5198
297;15;7;18-02-2014;2600;1;2600
298;1;7;21-03-2013;2602;5;13010
298;23;7;19-01-2012;2598;6;15588
298;32;7;21-02-2012;2598;3;7794
298;11;7;28-09-2013;2597;5;12985
298;14;7;28-10-2012;2599;2;5198
298;27;7;14-04-2014;2600;3;7800
299;20;7;05-01-2013;1496;6;8976
299;22;7;11-07-2012;1500;3;4500
299;27;7;07-01-2014;1497;4;5988
299;27;7;29-01-2014;1501;1;1501
299;28;7;08-06-2014;1502;4;6008
299;19;7;01-01-1980;1496;3;4488
299;4;7;30-05-2013;1501;2;3002
299;33;7;05-06-2013;1498;6;8988
299;8;7;19-04-2013;1498;6;8988
299;25;7;12-12-2014;1500;5;7500
299;15;7;08-09-2012;1495;5;7475
299;7;7;01-12-2012;1500;2;3000
300;4;7;28-06-2012;1501;4;6004
300;10;7;26-10-2012;1500;5;7500
300;12;7;16-07-2012;1498;1;1498
300;11;7;09-09-2013;1497;1;1497
300;4;7;11-07-2013;1499;2;2998
300;2;7;26-08-2013;1499;1;1499
300;5;7;19-07-2014;1495;3;4485
301;3;4;20-10-2014;1001;1;1001
301;14;4;19-02-2013;995;1;995
301;6;4;06-02-2012;996;1;996
301;5;4;11-08-2013;1002;1;1002
301;14;4;25-10-2014;996;1;996
301;10;4;17-02-2012;1002;1;1002
301;13;4;08-01-2013;995;1;995
301;27;4;30-05-2014;997;1;997
301;28;4;01-11-2014;996;1;996
301;19;4;25-11-2014;999;1;999
301;3;4;18-02-2013;1002;1;1002
301;23;4;08-06-2014;996;1;996
301;28;4;07-08-2014;997;1;997
301;22;4;02-05-2013;1000;1;1000
301;22;4;09-05-2013;1001;1;1001
301;14;4;29-07-2012;1002;1;1002
301;13;4;23-11-2012;1002;1;1002
302;18;4;10-02-2012;1800;1;1800
302;9;4;17-03-2014;1797;1;1797
302;23;4;31-10-2012;1800;1;1800
302;4;4;08-10-2013;1798;1;1798
302;8;4;02-04-2013;1798;1;1798
302;17;4;16-05-2013;1797;1;1797
302;13;4;03-03-2012;1796;1;1796
302;8;4;02-11-2014;1795;1;1795
302;12;4;14-12-2012;1800;1;1800
302;28;4;24-05-2014;1798;1;1798
302;32;4;23-11-2012;1795;1;1795
302;28;4;13-07-2014;1802;1;1802
302;1;4;04-01-2014;1795;1;1795
302;10;4;28-12-2014;1796;1;1796
303;23;4;08-03-2012;1847;1;1847
303;31;4;01-01-2013;1849;1;1849
303;17;4;05-03-2012;1852;1;1852
304;23;4;27-04-2014;2048;1;2048
304;23;4;17-08-2012;2052;1;2052
304;29;4;25-06-2013;2050;1;2050
304;16;4;11-07-2013;2051;1;2051
304;12;4;24-12-2014;2051;1;2051
304;12;4;18-03-2013;2047;1;2047
304;25;4;16-01-2014;2050;1;2050
304;22;4;07-07-2014;2048;1;2048
304;18;4;03-11-2012;2046;1;2046
305;2;4;31-07-2013;2647;1;2647
305;15;4;05-09-2014;2649;1;2649
305;16;4;31-10-2012;2651;1;2651
305;12;4;13-08-2013;2647;1;2647
305;16;4;31-05-2012;2646;1;2646
305;7;4;01-12-2012;2652;1;2652
306;28;4;25-12-2014;2647;1;2647
306;14;4;15-08-2014;2652;1;2652
306;9;4;13-10-2013;2651;1;2651
306;17;4;29-05-2013;2646;1;2646
307;11;4;04-10-2013;2796;1;2796
307;31;4;10-07-2013;2797;1;2797
307;14;4;08-05-2012;2799;1;2799
307;17;4;01-03-2012;2796;1;2796
307;16;4;12-06-2014;2797;1;2797
307;22;4;20-10-2013;2800;1;2800
307;1;4;09-06-2013;2801;1;2801
307;12;4;30-11-2014;2802;1;2802
307;15;4;18-08-2013;2795;1;2795
308;7;4;01-01-1980;597;1;597
308;9;4;13-07-2012;601;1;601
308;7;4;12-05-2012;596;1;596
308;12;4;22-12-2012;600;1;600
308;28;4;21-07-2013;598;1;598
308;26;4;13-02-2012;596;1;596
308;9;4;13-10-2013;598;1;598
308;6;4;02-04-2012;595;1;595
308;10;4;22-02-2014;600;1;600
308;24;4;02-03-2013;598;1;598
309;7;4;08-08-2013;597;1;597
309;21;4;16-03-2013;597;1;597
310;16;4;30-03-2014;1449;1;1449
310;1;4;19-02-2012;1446;1;1446
310;27;4;19-10-2012;1451;1;1451
310;17;4;13-07-2014;1451;1;1451
310;21;4;27-11-2012;1447;1;1447
310;25;4;15-02-2012;1449;1;1449
310;20;4;05-10-2014;1449;1;1449
310;5;4;19-10-2014;1448;1;1448
311;17;1;03-03-2014;702;3;2106
311;23;1;11-05-2013;695;6;4170
311;3;1;11-10-2013;699;4;2796
311;14;1;19-01-2012;701;1;701
311;19;1;27-07-2012;699;1;699
311;23;1;14-07-2014;699;3;2097
311;17;1;20-02-2012;695;5;3475
311;4;1;26-09-2012;695;2;1390
312;18;3;08-08-2014;1002;5;5010
312;17;3;22-08-2014;996;8;7968
312;31;3;12-04-2012;995;40;39800
312;13;3;11-03-2012;1002;15;15030
312;27;3;05-09-2014;997;9;8973
312;16;3;01-10-2014;997;24;23928
312;6;3;18-01-2013;1002;21;21042
312;18;3;22-09-2012;1001;10;10010
313;13;3;21-01-2013;997;1;997
314;6;3;18-02-2012;997;2;1994
314;12;3;21-10-2012;996;1;996
314;28;3;07-09-2012;995;3;2985
314;31;3;24-05-2013;996;2;1992
314;17;3;07-02-2012;998;4;3992
315;16;3;23-06-2012;1001;2;2002
315;4;3;12-11-2012;996;4;3984
315;5;3;04-08-2013;998;1;998
315;12;3;10-06-2012;1001;3;3003
315;6;3;10-04-2012;997;3;2991
315;5;3;15-06-2013;997;1;997
316;5;3;14-06-2014;399;1;399
316;18;3;05-08-2012;400;1;400
316;9;3;27-05-2014;402;1;402
316;20;3;22-06-2012;401;1;401
316;25;3;27-08-2013;397;2;794
316;26;3;08-08-2014;400;1;400
316;20;3;29-06-2013;400;2;800
316;6;3;09-08-2013;399;2;798
316;3;3;24-01-2012;398;1;398
316;10;3;07-12-2012;398;3;1194
316;23;3;16-04-2014;402;2;804
316;4;3;14-06-2013;399;3;1197
316;31;3;14-10-2014;400;2;800
316;29;3;10-09-2013;400;2;800
316;21;3;10-03-2014;398;3;1194
317;25;3;11-02-2012;395;3;1185
317;8;3;22-07-2012;401;2;802
317;14;3;07-06-2014;396;3;1188
317;11;3;19-06-2014;401;3;1203
317;7;3;26-10-2013;397;2;794
317;23;3;28-07-2012;395;2;790
318;31;3;16-02-2014;696;1;696
318;1;3;28-01-2012;701;1;701
318;31;3;29-09-2013;696;1;696
318;9;3;19-09-2012;702;1;702
319;23;3;18-03-2013;996;3;2988
319;10;3;31-05-2014;1000;4;4000
319;33;3;23-02-2014;1001;1;1001
319;2;3;23-05-2014;999;3;2997
319;5;3;16-06-2012;998;4;3992
319;6;3;25-09-2013;998;2;1996
320;31;3;25-12-2013;697;2;1394
320;12;3;02-06-2013;700;4;2800
320;12;3;14-11-2014;701;4;2804
320;25;3;15-07-2014;698;1;698
320;23;3;20-05-2012;700;1;700
320;13;3;15-04-2014;699;1;699
321;24;3;27-12-2014;695;3;2085
321;24;3;21-12-2014;702;4;2808
321;28;3;16-12-2013;698;3;2094
321;26;3;25-08-2014;698;3;2094
321;28;3;05-10-2012;702;4;2808
321;9;3;06-08-2012;696;1;696
321;12;3;12-01-2013;697;4;2788
322;17;3;20-02-2012;999;1;999
322;4;3;08-08-2014;995;2;1990
322;1;3;11-03-2014;996;3;2988
322;10;3;03-11-2013;999;2;1998
322;10;3;05-05-2014;997;2;1994
322;4;3;25-11-2012;999;2;1998
322;6;3;23-03-2013;999;2;1998
323;16;3;07-09-2012;701;1;701
323;2;3;21-04-2012;696;3;2088
324;14;3;20-06-2013;600;1;600
324;13;3;28-10-2014;598;3;1794
324;26;3;04-06-2013;597;4;2388
324;16;3;16-01-2014;597;3;1791
324;1;3;13-09-2013;596;4;2384
324;2;3;16-01-2013;598;2;1196
324;1;3;12-09-2013;598;2;1196
324;18;3;04-03-2013;601;1;601
324;3;3;24-02-2012;599;3;1797
325;4;3;14-12-2014;999;3;2997
325;32;3;04-10-2012;998;3;2994
325;18;3;17-04-2013;996;2;1992
325;11;3;17-12-2012;998;3;2994
326;2;3;03-02-2012;1100;2;2200
326;7;3;21-09-2013;1097;4;4388
326;13;3;01-09-2012;1100;1;1100
327;26;3;01-01-1980;798;4;3192
327;8;3;06-01-2012;802;2;1604
327;9;3;07-02-2014;802;4;3208
327;4;3;05-10-2012;802;3;2406
327;25;3;30-09-2013;796;2;1592
328;10;3;20-08-2013;1252;1;1252
328;10;3;24-09-2013;1248;4;4992
328;12;3;14-05-2013;1246;1;1246
328;16;3;31-05-2012;1246;1;1246
328;17;3;16-04-2013;1248;3;3744
328;33;3;20-05-2014;1246;3;3738
329;25;3;26-02-2013;1450;4;5800
329;30;3;26-10-2013;1450;2;2900
329;6;3;16-02-2013;1449;4;5796
329;33;3;28-06-2014;1452;2;2904
329;28;3;01-01-1980;1447;1;1447
329;19;3;02-10-2013;1448;4;5792
329;24;3;04-01-2014;1452;1;1452
329;26;3;25-07-2013;1451;2;2902
329;11;3;10-12-2014;1447;4;5788
330;32;3;12-03-2014;1347;4;5388
330;11;3;14-09-2013;1346;4;5384
330;9;3;22-06-2012;1350;1;1350
330;25;3;18-06-2014;1351;1;1351
330;6;3;01-08-2013;1348;3;4044
330;27;3;15-09-2013;1351;4;5404
330;24;3;12-03-2012;1348;1;1348
330;12;3;05-04-2013;1348;2;2696
331;7;3;30-06-2014;1395;1;1395
331;26;3;13-06-2014;1401;2;2802
331;10;3;02-10-2013;1399;2;2798
331;10;3;07-01-2013;1396;3;4188
331;29;3;09-05-2012;1400;1;1400
331;26;3;14-04-2013;1401;4;5604
332;1;3;01-01-1980;496;1;496
332;5;3;30-03-2012;495;3;1485
332;29;3;08-10-2014;499;1;499
333;16;7;09-09-2012;2698;1;2698
333;15;7;13-04-2013;2701;3;8103
333;30;7;01-09-2012;2697;4;10788
333;1;7;29-05-2013;2696;4;10784
333;5;7;28-03-2013;2697;4;10788
333;3;7;29-10-2012;2700;3;8100
334;4;3;06-10-2013;1102;2;2204
334;23;3;12-11-2014;1097;2;2194
334;7;3;19-03-2014;1101;1;1101
334;2;3;07-06-2014;1100;2;2200
334;11;3;28-03-2012;1097;4;4388
334;19;3;04-10-2012;1099;3;3297
334;30;3;21-04-2012;1096;1;1096
334;11;3;06-10-2013;1096;3;3288
334;30;3;09-10-2013;1101;2;2202
334;1;3;26-10-2013;1102;1;1102
335;12;1;15-03-2013;1301;5;6505
335;26;1;25-04-2013;1296;2;2592
335;28;1;31-05-2012;1296;5;6480
335;1;1;31-08-2013;1302;1;1302
335;23;1;29-05-2012;1298;1;1298
335;11;1;03-09-2013;1297;4;5188
335;25;1;01-01-1980;1296;4;5184
336;20;3;10-11-2012;501;3;1503
336;18;3;25-12-2014;500;1;500
336;33;3;18-02-2012;497;4;1988
336;3;3;12-11-2014;501;2;1002
336;12;3;16-06-2014;499;4;1996
336;3;3;16-09-2014;501;1;501
336;14;3;09-06-2012;500;1;500
336;25;3;30-01-2014;501;4;2004
336;20;3;02-08-2014;497;1;497
337;29;3;10-04-2013;500;2;1000
337;30;3;22-03-2012;497;2;994
337;23;3;08-10-2013;498;3;1494
337;22;3;30-12-2013;502;3;1506
337;1;3;04-10-2013;499;4;1996
337;14;3;27-05-2012;500;3;1500
337;18;3;17-10-2012;501;1;501
337;27;3;24-05-2014;500;2;1000
337;16;3;19-08-2013;500;4;2000
338;29;3;18-12-2012;501;1;501
338;9;3;09-12-2014;496;2;992
338;28;3;24-03-2012;495;1;495
338;23;3;21-02-2013;502;2;1004
338;2;3;21-09-2014;500;3;1500
338;4;3;25-04-2012;495;1;495
338;20;3;13-11-2012;500;2;1000
338;10;3;21-04-2012;501;3;1503
338;16;3;07-03-2012;501;3;1503
338;8;3;25-10-2013;501;1;501
338;20;3;10-02-2012;501;3;1503
339;7;3;26-02-2012;699;3;2097
339;29;3;21-02-2012;701;1;701
339;28;3;16-12-2013;699;3;2097
339;9;3;15-01-2013;700;1;700
339;19;3;13-11-2013;695;2;1390
339;25;3;29-01-2012;700;3;2100
339;15;3;31-03-2013;701;3;2103
340;4;3;28-02-2014;499;2;998
340;26;3;09-09-2013;496;2;992
340;9;3;03-11-2014;500;2;1000
340;25;3;09-06-2014;498;2;996
340;26;3;18-03-2012;501;3;1503
340;13;3;07-02-2013;499;4;1996
340;2;3;17-06-2012;496;2;992
340;19;3;11-07-2013;501;1;501
340;17;3;26-04-2012;496;4;1984
340;29;3;30-08-2013;495;1;495
340;26;3;07-08-2014;500;4;2000
340;7;3;25-09-2012;501;2;1002
340;20;3;22-06-2014;499;4;1996
340;22;3;05-03-2013;500;4;2000
341;9;3;04-08-2014;495;4;1980
341;1;3;19-02-2014;496;3;1488
341;32;3;23-10-2012;496;4;1984
341;28;3;04-11-2014;498;3;1494
341;13;3;05-07-2014;496;4;1984
341;24;3;16-10-2014;498;1;498
342;21;3;06-07-2014;495;2;990
342;19;3;24-03-2012;498;2;996
342;30;3;14-06-2012;495;4;1980
342;9;3;07-04-2012;501;2;1002
342;28;3;21-11-2013;495;2;990
342;27;3;16-09-2014;502;3;1506
343;1;2;17-03-2012;1048;1;1048
344;22;2;01-01-1980;1249;3;3747
344;1;2;29-11-2013;1251;1;1251
344;32;2;22-06-2013;1247;3;3741
344;8;2;22-05-2013;1245;1;1245
345;2;3;27-08-2014;1195;2;2390
345;13;3;27-06-2014;1201;3;3603
345;18;3;03-12-2012;1200;1;1200
345;26;3;05-09-2013;1200;4;4800
345;2;3;26-09-2013;1198;2;2396
345;1;3;24-06-2013;1201;1;1201
345;25;3;01-01-1980;1195;4;4780
345;5;3;14-10-2012;1202;3;3606
345;14;3;02-11-2012;1198;1;1198
346;20;4;27-09-2012;346;1;346
346;23;4;30-06-2014;347;1;347
346;4;4;07-04-2014;345;1;345
346;7;4;22-06-2012;345;1;345
346;27;4;09-10-2012;352;1;352
346;32;4;05-06-2012;349;1;349
346;4;4;13-03-2014;352;1;352
346;29;4;14-04-2013;347;1;347
346;16;4;16-08-2014;347;1;347
346;1;4;16-08-2012;348;1;348
347;30;4;01-05-2012;1652;1;1652
347;16;4;12-08-2013;1645;1;1645
347;15;4;31-05-2012;1647;1;1647
347;33;4;21-05-2012;1648;1;1648
347;24;4;15-04-2013;1651;1;1651
347;5;4;07-11-2013;1651;1;1651
347;18;4;14-06-2014;1648;1;1648
348;9;4;01-07-2014;502;1;502
348;17;4;11-10-2012;499;1;499
348;19;4;04-05-2013;496;1;496
348;33;4;02-09-2014;496;1;496
348;26;4;11-05-2012;502;1;502
348;25;4;10-12-2014;496;1;496
348;23;4;03-04-2012;501;1;501
348;13;4;21-06-2014;500;1;500
348;8;4;18-09-2014;498;1;498
348;7;4;26-09-2013;496;1;496
348;13;4;26-12-2012;502;1;502
349;27;4;20-09-2012;496;1;496
349;12;4;20-12-2012;502;1;502
349;21;4;10-02-2014;497;1;497
350;24;4;16-10-2013;495;1;495
350;9;4;22-05-2012;497;1;497
350;9;4;13-01-2014;496;1;496
350;1;4;21-10-2014;498;1;498
350;4;4;27-11-2012;495;1;495
350;14;4;13-09-2014;495;1;495
350;9;4;25-01-2014;499;1;499
350;15;4;16-10-2014;501;1;501
350;7;4;24-01-2012;496;1;496
350;16;4;17-11-2013;496;1;496
351;4;4;18-03-2014;498;1;498
351;6;4;21-10-2012;498;1;498
351;27;4;04-04-2014;497;1;497
351;20;4;03-12-2012;499;1;499
351;24;4;02-05-2012;500;1;500
351;26;4;14-08-2012;495;1;495
351;21;4;11-10-2012;496;1;496
351;12;4;26-08-2013;497;1;497
352;1;4;18-09-2014;501;1;501
352;11;4;08-11-2013;500;1;500
352;24;4;28-07-2014;495;1;495
352;25;4;02-06-2014;497;1;497
352;13;4;05-05-2013;500;1;500
352;16;4;29-11-2012;499;1;499
352;20;4;17-03-2013;497;1;497
352;10;4;13-04-2013;498;1;498
352;19;4;07-11-2014;501;1;501
352;4;4;09-07-2012;499;1;499
353;20;4;13-10-2012;499;1;499
353;27;4;09-05-2014;500;1;500
353;20;4;15-07-2013;501;1;501
353;19;4;04-05-2012;500;1;500
353;9;4;03-05-2013;499;1;499
353;12;4;25-01-2013;500;1;500
353;22;4;07-09-2012;496;1;496
353;21;4;24-07-2013;495;1;495
353;7;4;13-06-2013;499;1;499
353;6;4;24-10-2012;501;1;501
353;23;4;17-12-2014;502;1;502
353;8;4;07-03-2013;497;1;497
353;25;4;11-08-2012;495;1;495
353;26;4;22-09-2014;500;1;500
353;15;4;24-04-2012;495;1;495
353;22;4;06-06-2013;501;1;501
353;12;4;01-10-2014;497;1;497
354;15;4;16-08-2012;500;1;500
354;29;4;07-09-2013;496;1;496
354;31;4;19-12-2013;496;1;496
355;7;4;30-03-2014;502;1;502
356;4;4;21-01-2014;502;1;502
356;21;4;02-04-2013;496;1;496
356;6;4;12-07-2014;499;1;499
356;25;4;30-06-2012;496;1;496
356;16;4;19-08-2014;499;1;499
356;16;4;26-01-2012;495;1;495
356;23;4;12-12-2013;500;1;500
357;20;4;03-10-2012;501;1;501
357;25;4;29-05-2014;500;1;500
357;25;4;11-09-2013;501;1;501
357;8;4;26-05-2012;496;1;496
357;5;4;27-04-2012;501;1;501
357;19;4;22-10-2014;499;1;499
358;3;4;07-03-2013;497;1;497
358;8;4;25-11-2014;499;1;499
358;6;4;09-02-2012;495;1;495
358;32;4;11-10-2014;500;1;500
358;30;4;09-06-2013;495;1;495
358;14;4;13-08-2013;497;1;497
358;19;4;17-04-2014;497;1;497
358;27;4;19-09-2014;499;1;499
358;5;4;17-05-2013;497;1;497
358;32;4;03-06-2012;495;1;495
358;12;4;12-10-2013;496;1;496
359;20;4;27-04-2012;1646;1;1646
359;27;4;03-05-2012;1652;8;13216
359;32;4;04-12-2014;1650;3;4950
359;24;4;22-04-2013;1648;5;8240
359;3;4;22-08-2013;1647;5;8235
359;28;4;18-07-2013;1646;4;6584
359;32;4;20-10-2014;1649;6;9894
359;19;4;11-08-2014;1647;2;3294
359;3;4;23-10-2012;1646;9;14814
359;4;4;02-08-2012;1648;7;11536
359;27;4;27-11-2014;1647;3;4941
359;15;4;13-06-2012;1646;1;1646
360;29;4;15-04-2014;1652;1;1652
360;22;4;20-03-2012;1648;1;1648
360;27;4;01-05-2014;1652;1;1652
360;19;4;21-06-2013;1647;1;1647
360;6;4;05-07-2014;1648;1;1648
361;27;4;14-04-2014;1649;0;0
361;22;4;26-11-2014;1652;1;1652
362;14;4;30-05-2013;1648;1;1648
362;19;4;08-10-2013;1650;1;1650
362;26;4;11-11-2012;1651;1;1651
362;20;4;18-03-2013;1648;1;1648
362;5;4;29-03-2014;1646;1;1646
362;17;4;05-05-2014;1645;1;1645
362;6;4;01-05-2013;1652;1;1652
362;27;4;20-06-2012;1650;1;1650
363;25;4;03-01-2012;1397;1;1397
363;12;4;30-07-2012;1399;1;1399
363;26;4;18-04-2014;1401;1;1401
363;30;4;02-12-2013;1398;1;1398
363;19;4;30-12-2012;1399;1;1399
363;21;4;28-08-2013;1400;1;1400
363;33;4;17-01-2012;1398;1;1398
363;28;4;26-02-2014;1395;1;1395
363;21;4;19-12-2012;1395;1;1395
364;22;4;29-04-2013;1397;1;1397
364;25;4;01-01-1980;1401;1;1401
364;19;4;10-10-2013;1400;1;1400
364;20;4;10-06-2014;1396;1;1396
365;14;4;05-06-2013;1401;1;1401
365;33;4;25-01-2014;1399;1;1399
365;3;4;02-04-2013;1398;1;1398
365;20;4;18-05-2012;1398;1;1398
365;8;4;19-10-2014;1401;1;1401
365;6;4;30-03-2013;1397;1;1397
365;26;4;31-08-2012;1402;1;1402
365;10;4;20-10-2014;1396;1;1396
365;11;4;14-10-2014;1399;1;1399
365;30;4;01-01-1980;1400;1;1400
365;4;4;01-07-2012;1399;1;1399
366;15;4;13-03-2014;1400;6;8400
366;7;4;12-12-2014;1399;3;4197
366;22;4;04-11-2013;1397;1;1397
366;3;4;22-05-2014;1395;6;8370
366;13;4;31-12-2014;1397;4;5588
366;30;4;29-06-2014;1402;10;14020
366;11;4;30-01-2013;1396;7;9772
366;15;4;05-06-2012;1402;3;4206
367;4;4;09-11-2013;1398;1;1398
367;1;4;24-06-2013;1397;1;1397
367;30;4;24-06-2013;1402;1;1402
367;33;4;07-06-2012;1397;1;1397
367;8;4;24-07-2013;1399;1;1399
367;1;4;03-12-2013;1397;1;1397
367;29;4;21-10-2014;1401;1;1401
367;10;4;20-07-2012;1397;1;1397
368;27;4;01-01-1980;1402;1;1402
368;1;4;18-03-2014;1399;1;1399
368;5;4;19-11-2012;1397;1;1397
368;4;4;29-12-2012;1397;1;1397
368;8;4;15-11-2012;1397;1;1397
368;4;4;08-08-2012;1396;1;1396
369;27;4;01-01-1980;1596;0;0
369;5;4;10-05-2014;1602;0;0
370;30;4;12-12-2012;1601;1;1601
370;12;4;07-04-2014;1595;1;1595
371;5;4;26-06-2014;1598;1;1598
371;5;4;11-09-2013;1602;0;0
371;20;4;07-04-2014;1599;1;1599
371;6;4;03-01-2013;1599;0;0
371;4;4;26-02-2014;1596;1;1596
371;18;4;30-06-2014;1600;0;0
372;4;4;28-07-2013;1595;1;1595
372;14;4;06-05-2012;1597;1;1597
372;5;4;31-07-2012;1596;1;1596
372;25;4;06-05-2012;1597;1;1597
372;24;4;29-06-2013;1596;1;1596
372;13;4;13-03-2013;1601;1;1601
372;11;4;27-01-2013;1596;1;1596
372;1;4;06-01-2012;1597;1;1597
373;31;3;25-08-2014;1301;22;28622
373;6;3;25-09-2013;1301;25;32525
373;10;3;06-10-2013;1302;5;6510
373;9;3;12-05-2012;1302;49;63798
373;9;3;16-03-2014;1299;33;42867
373;12;3;03-06-2014;1295;19;24605
373;9;3;21-11-2012;1301;34;44234
373;4;3;01-01-1980;1300;43;55900
374;21;3;28-05-2013;1502;4;6008
374;16;3;05-12-2012;1495;4;5980
374;19;3;04-05-2013;1500;3;4500
375;33;4;28-10-2013;900;1;900
375;23;4;26-07-2012;901;1;901
375;30;4;31-12-2014;902;1;902
375;28;4;09-10-2014;895;1;895
375;18;4;13-02-2013;896;1;896
375;28;4;04-09-2012;902;1;902
